Year,Month,FIPS,Avian Phylodiversity,Population,Oceanic Niño Index,Needleleaf Trees,Broadleaf Trees,Deciduous Broadleaf Trees,Mixed Trees,Shrub,Herbaceous,Culture/Managed,Urban/Built,Barren,Water,Eastward wind,Northward wind,Temperature,lai_hv_1m_shift,Low vegetation,Snowfall,Surface runoff,Total precipitation,Average_Daylight_Hours
2019,11,6001,-0.003453630677489913,0.05455517179592178,-0.10180519244411448,-0.08118048488188385,-0.0020089214128657887,0.023008241687467002,0.0255238599758972,0.024230089865247193,0.016792996785756787,0.044849183438694304,-0.0135839797665202,0.010465852557302646,0.028178430524262776,0.007429098548431631,-0.13262267281783197,-0.05446036237580123,-0.054556494840156254,-0.038379338814105164,-0.00882033279928744,0.0052581403658749585,-0.00015569621757353808,0.26549550748451817
2019,12,6001,0.015566201465881658,0.038250775685001986,-0.12223941927338214,-0.06778095634181393,0.0017692724498296266,0.01839378210381484,0.025116037515653153,0.036168403832344584,0.01890164022801462,0.04904953358555053,-0.0355966072727214,0.008779122128366918,0.02940336894215485,0.004497936601599074,-0.09367275736295926,-0.394896958425033,-0.008382032568733504,-0.008745763128107865,-0.005786458688862252,0.007506860479654944,0.024811368478010423,0.10569772584098663
2020,1,6001,0.034852614209457296,0.13721730308574973,-0.12492276432827382,-0.0977057190511156,0.0054711837854920144,0.019888819785162107,0.07159932928455609,0.05862213076464973,0.03458882511887543,0.035951481492924396,-0.020896895965532545,0.011604138793521134,0.028237698117838758,0.06659543970554896,-0.02716577309263996,-0.5283220879942423,0.016909676240111846,0.014072723649935509,-0.007216483686238332,0.013502212773634692,0.017968076777359024,-0.023718831742215854
2020,2,6001,0.042671357927342536,0.16288813475133987,-0.11284444410037958,-0.07170980306407813,-0.001299476944693484,0.01722723925080391,0.007934313841048833,0.011168792128992945,0.022683389140133316,0.03866991982479419,-0.022036131335342636,0.009443792186699919,0.02544145256720677,0.041895376832426265,-0.06743899044358058,-0.597615475754765,0.024026541285100848,0.01834776541829263,-0.006635024078259214,0.005738925805657807,0.024081569074674593,0.04162402601052993
2020,3,6001,0.04319514547677244,0.18157108637915173,-0.049625166575145443,-0.06428554051854941,-0.0011664513401864927,0.01727128334956485,-0.0178031098357089,-0.0038771948347489575,0.021787625581121902,0.04791663899975162,-0.040793246812205225,0.009587505213494198,0.02225586168109375,0.01896371867570956,-0.11609739295944649,-0.4454369323864551,-0.005890919339746018,-0.005900855081831449,-0.008983323790842983,-0.006258726309794399,-0.01761306935758756,0.09488190060138141
2020,4,6001,0.05842126109302681,0.14373383171949441,-0.04241019579901085,-0.06309014469021744,-0.005397398524281245,0.00984390869928416,0.024320683182047557,0.018326163887544555,0.022183417216582613,0.05161695956587238,0.00124391962842541,0.006983156848596885,0.020509858449630616,-0.040836546114115954,0.027526692829701483,-0.39485991121483327,0.013230873187309623,0.008604287889445127,-0.009635036168340598,-0.006403784046432389,0.02407101849494072,0.0063294911541367516
2020,5,6001,0.06309387950420414,0.10129159611280994,0.019524084809541035,-0.12340256866610325,-0.024385489412041675,0.004187818174662122,-0.015265628741838773,-0.009360115814647206,0.010452533238106137,0.05376330312476643,-0.057994514306768524,0.0012751535668126307,0.016748820950010148,-0.18244559532044116,0.10361068395854454,-0.35472586680950174,-0.005774668860910417,0.0007896592948969509,-0.00906097115696636,-0.015362154790656403,-0.030988849590581825,-0.19517123614646242
2020,6,6001,0.051719463519169645,0.05619253935002854,0.05434742831212929,-0.12456698999779472,-0.023720354522657524,-0.001242699326388637,-0.004944987198902837,-0.001047271665552213,0.017140776471791293,0.07882794645617619,-0.0900007653035117,-0.0023935683590958616,0.01764091012705257,-0.016786898480542867,0.21880646585793082,-0.1600338031943165,-0.021264535559452836,-0.015317305642206321,-0.005885327180704081,-0.01671354955647476,-0.035271544783092405,-0.4282762996652805
2020,7,6001,0.03758070498171217,0.08170733527056895,0.08004231483689705,-0.1540718860840186,-0.0313746171399849,-0.00014090483518735118,-0.027174404379926374,-0.011796043870614186,0.014594607408474158,0.07781860019248737,-0.09277028435461587,-0.0006753539603815265,0.019207818969864513,0.01769872447741263,0.21747474665383557,0.007419967193234045,-0.03294902022475887,-0.034956357986513455,-0.012384357367775618,-0.023260053932117417,-0.042779916017462234,-0.44472506719456406
2020,8,6001,0.013150451533109897,0.0923556210474722,0.07546375662335505,-0.09698722246486245,-0.02163758803832438,0.0012818492894011056,0.006415739338950469,-0.001623636707747718,0.029004068192542164,0.07429367990843053,-0.017434567247399366,0.0006030403632868039,0.021493019180427397,0.14935252915550176,0.27259871798639046,0.08004923249302465,0.0053826174185604625,-0.025618677753744698,-0.008433992389096307,-0.010359852898084306,-0.0031809940992304497,-0.236910502144311
2020,9,6001,-0.011406109641634384,0.1016957299604614,0.05523113377045674,-0.11500038795401753,-0.027870519568023763,0.009441242763451985,0.029952705393581747,0.00020932347542785228,0.02907987656520247,0.06148869348146547,-0.025235063638682474,0.008404457448517895,0.02570549260556239,0.12997291244366752,0.20386028471769171,0.35150857605537816,-0.012088700098739448,-0.03627069775457034,-0.006624670848496656,-0.00902038648212684,0.005666584068818436,0.04849801371630362
2020,10,6001,-0.026991277749754048,0.053080122080945945,0.028561337218613335,-0.13352280338737713,-0.020904868154781445,0.009010030358975867,0.05786419883533849,-0.008069831014039604,0.026888607437781122,0.03766072248311406,-0.021240616041075303,0.01367104132854628,0.025456800702266767,0.12017871195949709,-0.08614395973358598,0.3036934396651503,-0.05144481004538426,-0.043766043416917415,-0.009924357183809613,-0.009018156484917444,0.01871086188571242,0.2141539212828298
2020,11,6001,-0.018277567237370163,0.012011419403040825,0.004558665217595853,-0.11911097549121999,-0.003962104238089762,0.014613177234721608,0.06120104534302724,0.027894837394423312,0.04208876581297459,0.031702830170263416,0.035200342293556265,0.020110172927624282,0.026491660073086107,-0.02999372721415748,-0.1477440778561515,0.14969781048000944,-0.08186153335653161,-0.035060012821643456,-0.006439282408431108,-0.0011201257583879354,0.01664884737765551,0.25536217139385653
2020,12,6001,0.024548977796021828,0.04111567420762547,0.04698614786256277,-0.09888093825849219,3.330609024206697e-05,0.01364702412997706,0.005968049450185284,0.010638110779672404,0.038515674496552264,0.05261781527992591,-0.04082340585387179,0.011208163776671783,0.02675005907872281,0.006415591644291848,-0.08972099220355384,-0.5065389865552645,-0.0506829391658338,-0.011008542077198301,-0.006533110556452146,-0.0006185937300756142,-0.011298357032805744,0.1993115993116553
2021,1,6001,0.03342091496461747,0.13315011396442064,0.08879421314848578,-0.07984238061829509,0.0014345142691162096,0.014978771908554477,0.01761769567071099,0.017331745104844972,0.04320317319278449,0.059884276335302064,-0.018658205296414047,0.01762523942931968,0.028704966021745035,0.08477404564149536,-0.056159806225384724,-0.5522825877142479,-0.027074729868685553,-0.00041908163007516166,-0.006917077985602018,0.0016387780632524625,0.017930767777841344,0.14961124942757312
2021,2,6001,0.03817234715173416,0.1710682687377634,0.08168213817711761,-0.06253395162816276,0.0007089685551489992,0.016149594505066096,0.022273862013763194,0.014517080311194076,0.0393552014616872,0.05674621123332586,0.003524419591257945,0.013009356748662089,0.027269757535078164,0.05843568558344181,-0.04523537566305466,-0.5085509128228766,-0.0034685445250721247,0.005462373324894129,-0.007663053304766834,0.0036172776240591576,0.03746104757526797,0.061810774290535046
2021,3,6001,0.03209800204256431,0.17986750901621712,0.08560287943342614,-0.06843850585219811,-0.006661781921880398,0.014591951360381156,-0.009617358667606617,-0.03416138429434481,0.030838427986701188,0.05372329435071204,-0.04734043262548886,0.00915895660513782,0.02241061256043818,-0.0672924692698609,-0.10523588767462363,-0.5486600610397511,-0.014187984260895759,-0.0008741580135176982,-0.006417151292759435,-0.012529412359690646,-0.014434492629107537,0.06689741442746189
2021,4,6001,0.06724701995166964,0.15061089854293847,0.10526791625327898,-0.08461228663291052,-0.013781875530838898,0.007041891184260202,0.037073459473284456,-0.013273667188606326,0.024164984016035042,0.07087890507687121,-0.024124381878162512,0.004356514430462157,0.01770012515185589,-0.0748173929013053,0.056121775624819056,-0.4242611272843172,-0.007925209267850342,-0.0061648248811531185,-0.009978360624716813,-0.01690105644202061,-0.015939948004501017,-0.020017950682351893
2021,5,6001,0.05545874470674861,0.09280645178968995,0.09874813089426522,-0.14682798601605146,-0.020072165696813467,0.0028596080885940857,0.00766639319993529,-0.009789070973958154,0.018568651948549578,0.050370197677954254,-0.06487511341350972,-0.001544142337054509,0.018579838420389988,-0.21769557413937804,0.18129989137076555,-0.3929838436107456,-0.010421391067381701,-0.0021623399709736505,-0.012659300199058613,-0.02331595375819102,-0.06175580193238194,-0.18016516829962276
2021,6,6001,0.04475625089820091,0.09157366901180691,0.08830848904219613,-0.1549162504672152,-0.03249868919477549,0.0005280661319570375,-0.014978003220943581,-0.007025734970253917,0.00752879981607599,0.09353807910646968,-0.11869050950241541,-0.0020783053304679546,0.016691192982394045,-0.18316692251672295,0.11929087726719047,-0.1886799327807866,-0.02466567287521575,-0.020363214346057652,-0.01183627464237607,-0.013466372808608695,-0.08893953419600763,-0.4256147035767865
2021,7,6001,0.04960619009863252,0.08657096704435235,0.08548637340094843,-0.1540916968532316,-0.030722277286088232,0.0014859461215234523,-0.015431063535148597,-0.035309631940090805,0.014895537450740877,0.054638938809775155,-0.04225966423708038,-0.002041501942762397,0.019221558723886572,-0.022507351702030966,0.28781598381966034,-0.11555710475533644,-0.029871115290253717,-0.025378198506669912,-0.008985055178755863,-0.01823641567777484,-0.0513138279462966,-0.47061974992691125
2021,8,6001,0.02077594156482906,0.12850865114546403,0.07483299974011381,-0.09166271478839275,-0.018353852446354308,0.00010518147516802074,0.01590690999291785,-0.04815513742350745,0.021932626840939908,0.06907139796143934,0.003332736949009066,-0.0016611788391268645,0.021567367948393527,0.10291919056463113,0.2855468489960851,-0.008713682049809284,0.005101417214708215,-0.02038824038703008,-0.016743460723823135,-0.0267088712113447,-0.015037771363235792,-0.21996925643171175
2021,9,6001,-0.009041551735402003,0.1189078168424455,0.077847128110509,-0.10186068610425099,-0.026221411690685162,0.007866995630569468,0.0316181980623836,-0.011110396483224155,0.026491214109303038,0.06480434969467071,-0.029398373453988734,0.004449620281132463,0.024321454735034567,0.12165698242041328,0.2749303422207388,0.05749210851628451,0.012700158912632991,-0.034794264049283694,-0.008341388565596979,-0.016062138463556863,0.021205663645137717,0.039242701233356596
2021,10,6001,-0.018986056293679297,0.07712566232362679,0.06631249943388734,-0.12901214375825568,-0.023696579513889038,0.015446410012050367,0.03267574886791103,0.0052455891397645135,0.02964259291786667,0.044904926075886226,-0.011798781630346917,0.01067385726961121,0.028336611247422795,0.11448005443289246,0.04389670871252348,0.06510166384034864,-0.015266991294587494,-0.0328771612482146,-0.008550402064012646,-0.0079706727653024,0.013873315983504149,0.19774178445644772
2021,11,6001,-0.00857788552860061,-0.012994932664526752,0.07820746928186674,-0.08805044687673212,-0.013203982718678979,0.012742552388616274,0.04164806446523712,0.0061353328862089026,0.03172818119046412,0.04237798498583709,-0.022618973112328997,0.010967362926555297,0.026493254569518555,-0.0013177146036226722,-0.03704245959621117,-0.2965007440369903,-0.0628889034313867,-0.010041045905648744,-0.00984119475762439,0.014261612568623783,0.01713948652420798,0.08797539117606812
2021,12,6001,0.02381932891532018,0.09658463255613237,0.10018542273743275,-0.07794824516377748,0.005297289510574157,0.017656139421190695,0.017272074620316442,0.0353364283061065,0.04470418807068373,0.05675252046149644,0.016032265704157462,0.014938421021142057,0.029046839033468795,0.06732344368941144,-0.0442482500116445,-0.4455389694221877,-0.05319686209852748,-0.005147834289325678,-0.005983285803328878,0.007664249435443388,0.004639453222677766,0.156307714801975
2022,1,6001,0.01611697043012695,0.13365819467523443,0.11150126161652954,-0.08747829853337258,-0.002621245606528193,0.01921491625470346,0.03861818775955725,0.010335296626974723,0.04571658423432452,0.06101322606743514,-0.006903985942817593,0.011677859287927656,0.029633776143338505,0.05313977677358521,-0.01017093033007387,-0.5740297366759568,-0.009395481985699299,0.013276172640001855,-0.005355929212847696,0.008151208110642016,0.046222920235201095,0.011430326385428862
2022,2,6001,0.04095890988489865,0.2053479284551155,0.10730342725752971,-0.07358059681728403,0.0067257991542870816,0.016407846374960042,0.01771611771467957,0.024576208220723993,0.04334437951946753,0.05995880595210828,0.023592513004810044,0.014539897775709658,0.027206578154530633,0.1501895259913515,-0.06363022467598362,-0.5736889470017522,-0.003243583396000497,0.012540603704695764,-0.006071680700306007,0.0015029420088330274,-0.007846130403696827,0.12425042396325331
2022,3,6001,0.024115195537168142,0.2262751352828098,0.06778775701344765,-0.07005675417950084,0.003245875826539495,0.00969785769674344,0.00883272685970071,-0.026920648751690427,0.029398485037591075,0.05124891474789443,-0.03973640665843199,0.0076335413404945785,0.01902429291700279,0.06198149588875241,-0.07761385384693123,-0.44965824477633554,-0.025668458933229797,-0.005416009046579495,-0.010836720789888475,-0.009565556636152894,-0.03016036583436519,0.07219044632848047
2022,4,6001,0.032309136746850625,0.13903620373312078,0.08588307352459697,-0.1033752956489456,-0.019065218960696215,0.004889622418711164,0.016967926975940937,-0.035796634352934384,0.024026215871131937,0.06666941631281738,-0.06269988912068175,0.004931487143081503,0.01738655263630065,-0.17715440736730922,-0.004932370074137343,-0.418600945097012,-0.02361401320437355,-0.0013434774301831107,-0.011026108263276557,-0.025802396034873085,-0.035269802519742814,-0.035790504721755205
2022,5,6001,0.05827094849983949,0.1075912569050932,0.12777439330584833,-0.13686093910825708,-0.022740659133505578,-0.0011341885986332033,0.001233828529135879,-0.046362091946879354,0.014237328727725089,0.08062910858114718,-0.10815805054507224,7.696519977332369e-05,0.014911404992904283,-0.24399822935515433,0.011647392115224415,-0.36683201501393425,-0.022861705557913666,-0.0063748994950293845,-0.013684500915761483,-0.031271900363302345,-0.05214957093038905,-0.1923279166029147
2022,6,6001,0.034362715709543384,0.06190535128812546,0.14619760205872315,-0.18260210195577448,-0.03560981595968604,-0.0031322407160940535,-0.014290522064350119,-0.07321964280319927,0.005309624006559427,0.06662517328820106,-0.18814534608089473,-0.0005804670129323082,0.015037904992015162,-0.2501391111955952,-0.007221807864656984,-0.20525508214681076,-0.04420524280898409,-0.013996764264292699,-0.015100074348199495,-0.031739363501625026,-0.09643276357400937,-0.4120703979398479
2022,7,6001,0.04000585310884546,0.07837815747875909,0.14064248414444658,-0.15098343797232203,-0.032101827841285895,-0.0026288614887080637,-0.015606895738083158,-0.02011129102333974,0.004800057841621269,0.06710837124116141,-0.05852863343652658,-0.003091216029802398,0.01641402065843842,-0.0022945423826775087,0.14082633351425636,-0.014469962744661597,-0.045453285753630314,-0.035829835387173055,-0.017101376275887224,-0.02802627039770443,-0.08042275850247392,-0.42426105279266096
2022,8,6001,0.022736814458876476,0.117954555284584,0.11238828986154555,-0.11502047246861088,-0.0245042190957798,0.0023869519965819944,0.02266817707831066,-0.02003457725723344,0.02818277527611535,0.09204274736584743,-0.06550741100727248,0.0009178872406167902,0.019387288948866124,0.1013534098897695,0.2425638747165371,-0.09194853871275668,-0.007775088470490728,-0.02770208676825074,-0.011759854357008125,-0.02068550911303155,-0.04090188404816261,-0.21464252843054377
2022,9,6001,-0.005783630952918743,0.09909050339459106,0.05673895871964108,-0.12830740012886332,-0.02739997028249008,0.009389240331878252,0.016401024041362476,-0.02119382879686429,0.030803227836263426,0.05906492526165336,-0.010464360707771715,0.007760208642648284,0.024383604838245664,0.13382192079426286,0.2207635964251683,0.10939628127330452,-0.00545890008254769,-0.031541386901534005,-0.012803640807768675,-0.013976421814976098,-0.019204010389561196,0.04522611844033528
2022,10,6001,-0.020454943487142663,0.05626138793267368,0.04753227489765795,-0.09964401851386886,-0.024875105326203552,0.012225038449217695,0.042288419775222234,-0.00021912369819416697,0.030787664126678927,0.04738106078790249,-0.03273438439649324,0.009224240383558608,0.02727435303263354,0.09142280154592042,0.04657189579030449,0.12032414479016693,-0.020675573170142358,-0.0353416366691504,-0.007728199351735637,-0.009039308361036084,0.023628572864188454,0.18756983390629978
2022,11,6001,0.0030518041915788604,0.024169963095495215,0.08612546243174403,-0.1105028208644621,-0.018543830255844974,0.013374877128165673,0.023765240766018558,0.009693133974983776,0.02807117396312062,0.056943109919034306,-0.04209202911079367,0.010480886986333897,0.027418425572990048,-0.020291814184917985,-0.0527964005845486,-0.3303495773585828,-0.017788775820942106,-0.02734744962620644,-0.006205403728532718,-0.0065217575561857,0.012385098203074086,0.18349818501995935
2022,12,6001,0.016719954891437083,0.07239141999610575,0.0965202006079514,-0.09328778800838945,-0.00047424202113962384,0.017575253302537494,0.02746242120197767,0.02407867451137855,0.0314954542597242,0.040142281958631634,-0.027603432476186407,0.01329023465998257,0.029572067562704096,0.006369175397398679,-0.06914588622468458,-0.5327368752703256,-0.02535056653050445,-0.00170544842968225,-0.004678183237666626,-0.002950701043658713,0.03162675863830128,0.07797181858895373
2023,1,6001,0.014478792445029498,0.18589583531853926,0.09961243440699791,-0.06788952367877801,-0.005293700469674556,0.02517962254854693,0.04654597307797878,0.0440479195358439,0.03926085480546575,0.049883965662367,0.007805342580248577,0.011171651310931953,0.030907264079566153,0.06762065211139284,-0.01464981486857095,-0.4996671950547681,0.004727359098186674,0.023940642975041556,-0.009034507478392507,-0.02008961789760503,-0.05745562621721461,-0.11212280429296834
2023,2,6001,0.03458473881881635,0.1723860371289735,0.04950003205011342,-0.07133829650750359,0.001889003255937857,0.023859403267403434,0.057325315662620474,0.05797372899293197,0.03627347451244179,0.04999286893496293,0.02857534597883009,0.011557400785971905,0.026627379703003887,0.04801208748023708,0.007740780768790993,-0.4350370721802952,0.029111457610697253,0.030603606710923544,-0.011774704506634525,-0.03421052696666194,-0.11156859126127672,-0.1120731300377966
2023,3,6001,0.028428334019014182,0.1775614311743013,0.015600134724940783,-0.047430282360474176,0.0007555456907001702,0.01713455975001128,0.03756690403913605,0.0006297331535969329,0.028316338212672917,0.03853672799984689,-0.027220100790186254,0.010632221197331182,0.026034729521643707,-0.02116076213007946,-0.008385469426746776,-0.5279321448346949,0.015484093861926656,0.018539221927795144,-0.010469898555738398,0.0035386948471072444,0.052463102507672055,0.022946706571088705
2023,4,6001,0.014160340912444948,0.16192659432687162,-0.14435172478011032,-0.07272251390011858,0.013787671730422708,0.011579525989994748,0.04261792775892095,0.043797896785422015,0.0339224937128404,0.044908503880293986,0.03655273549708023,0.007209357269798764,0.017721875216561753,-0.08826051378219568,0.1148934288925692,-0.515651368499621,0.03659354037197054,0.02843704397255858,-0.011013846730379993,-0.003904453631168288,0.047630601925326095,0.035320704430187304
2023,5,6001,0.06626010371476929,0.1390537218623248,-0.13984664343085845,-0.14795046448072047,-0.02387636717935563,0.003851656490776997,-0.005105887577128863,-0.015556108486012299,0.008913683640051654,0.07130769498643436,-0.139796201931914,0.003105128203961115,0.016826332436251215,-0.35404349573803295,0.0028827799313151732,-0.4848155835109903,-0.00032461864378641875,-0.0012099496828278404,-0.015398534046061412,-0.015319889292208346,-0.048812329299209395,-0.19798921145364232
2023,6,6001,0.06668080074851655,0.0687699662173463,-0.22955437654361308,-0.09546330132649193,-0.015882694757608576,-0.0029384016719733366,0.0011807289386614574,0.03199017008087891,0.02717609032092898,0.051403715880271414,-0.044480117256429766,-0.0022493233106161453,0.016859116661529658,-0.050432141410116677,0.1286009291018655,-0.39578328295346926,0.005895141244432,0.005546519629982879,-0.012264684944030385,-0.014840649510561577,-0.03906239377916678,-0.3895754087781013
2023,7,6001,0.04639609603815946,0.09155765609930124,-0.28391393112512203,-0.13263362677901597,-0.019717079030282643,-0.005267742450946162,-0.08453818728502373,0.007201706093164336,0.034719514782599006,0.0703521413962641,-0.08250202244876415,-0.0020203849854970647,0.02052574521638565,-0.11866493260506462,0.2618532101724545,-0.2590051373409197,-0.03197243094424489,-0.012357108503002267,-0.013276953013449196,-0.0043091067891064825,-0.03518128012538838,-0.4952304982525389
2023,8,6001,0.017147543397656537,0.15724506125649051,-0.18516238450063574,-0.09225467831612028,-0.023028538570602386,-0.0021781197019485154,-0.0736783246820788,0.0011228618887491502,0.03681144717062229,0.044632531736153745,-0.10403681528243673,0.0009436041009337418,0.02035867133865522,0.021438317076268535,0.32684572803000317,0.16648042373541222,-0.022033258698123646,-0.028447698980465633,-0.013437462550982127,-0.010077683126125546,0.023776421078035844,-0.31472342110052803
2023,9,6001,-0.026304497159455095,0.17132942374583623,-0.07201221202350493,-0.08755338286643714,-0.03073989707146594,-0.007612005496413776,-0.04630825651822763,-0.008570237066484344,0.03306583538344287,0.05869432244157405,-0.14500449225818565,0.0018358670545194457,0.022485972744139257,0.08029335869166294,0.26075428358981073,0.23782211538689432,-0.038431925944532465,-0.033747488903938444,-0.015602783358875464,-0.003543597962229866,0.016926685701843393,0.05015346675057342
2023,10,6001,-0.035857543656730634,0.1358297269518244,-0.023644771239940507,-0.10244813555632915,-0.032502936717406054,-0.0058879036654370135,-0.030678329777465582,-0.023274469112701333,0.025375743621990486,0.023095692456040897,-0.23080077028552975,0.0029994720280631408,0.018445005607519268,0.07340956346468243,0.17774751383733897,-0.1211031480222359,-0.03419433259378728,-0.027868432302218603,-0.009902705966927106,-0.009009629896934318,-0.01660836401597708,0.25373461082452997
2023,11,6001,-0.018490612330696706,0.08347311097537378,-0.013968708258609231,-0.09013476495380134,-0.016597517562905992,-0.004390494719422902,-0.0025384174939032363,-0.01749939155517223,0.021238414641028762,0.06194125034215418,-0.13563431209864538,0.0019976756040934085,0.014422770672075919,-0.01232513433301493,-0.15803809172487912,-0.0807089662531877,-0.08952898593582213,-0.027491947514370285,-0.015345141668439043,-0.021641319413722108,-0.04523432801495411,0.2860883563904291
2023,12,6001,0.015403265333710453,0.07602685152193235,-0.09498962734060967,-0.08985139986740395,-0.0028800238915680978,-0.006746564128962673,0.022600045688302855,-0.009820216377371018,0.01233469855555138,0.05192146205746653,-0.15107198888971185,0.00476933115259101,0.012997116591328357,0.024267682877060225,-0.1425254040886661,-0.4625666506751251,-0.041761786002290906,-0.014429878652295341,-0.01906625008112835,-0.022820474017995727,0.021683968658350747,0.19752488392131096
2019,1,6005,-0.053384548357497216,-0.055488363622124275,-0.16911160833100347,0.04118645695202234,-0.009645173336787948,0.034846861880096815,-0.14451534160928584,0.05549026942150472,0.03780488125359046,-0.01478784815514142,-0.02160775719426931,0.013033184926289581,0.05287170647877988,-0.0796642234196381,-0.039196953698583,-0.5195721389816973,0.021582438514251026,0.017234557506346834,-0.008795209936660177,0.004606320887973572,0.04271189969395939,0.4027418906012747
2019,2,6005,-0.02277388801671372,-0.07729730234083458,-0.17884758282915553,0.09620422760622209,0.0006544775818919203,0.02993718393304874,-0.18856629268756972,0.04643913493645184,0.04457386994210096,-0.04059725210508039,0.006428959806268609,0.013669252892689892,0.04367623484278341,-0.05655694756896323,0.05214718944444086,-0.7358077729313376,0.030628297974124044,0.03572451923300064,-0.018388787567346267,0.005455864191306889,-0.057377986045057554,0.1486001287283114
